,Date,Value
5375,11/4/1998,14.09
5376,11/3/1998,14.24
5377,11/2/1998,14.45
5378,10/30/1998,14.48
5379,10/29/1998,14.31
5380,10/28/1998,14.35
5381,10/27/1998,14.19
5382,10/26/1998,14.39
5383,10/23/1998,14.06
5384,10/22/1998,14
5385,10/21/1998,14.14
5386,10/20/1998,13.45
5387,10/19/1998,13.39
5388,10/16/1998,14.16
5389,10/15/1998,14.08
5390,10/14/1998,14.09
5391,10/13/1998,14.27
5392,10/12/1998,14.47
5393,10/9/1998,14.64
5394,10/8/1998,14.57
5395,10/7/1998,15.03
5396,10/6/1998,15.6
5397,10/5/1998,15.24
5398,10/2/1998,15.71
5399,10/1/1998,15.52
5400,9/30/1998,16.19
5401,9/29/1998,16.01
5402,9/28/1998,15.74
5403,9/25/1998,15.8
5404,9/24/1998,15.99
5405,9/23/1998,15.8
5406,9/22/1998,15.73
5407,9/21/1998,15.58
5408,9/18/1998,15.53
5409,9/17/1998,15.07
5410,9/16/1998,14.6
5411,9/15/1998,14.72
5412,9/14/1998,14.46
5413,9/11/1998,14.39
5414,9/10/1998,14.71
5415,9/9/1998,14.37
5416,9/8/1998,14.34
5417,9/4/1998,14.59
5418,9/3/1998,14.7
5419,9/2/1998,13.72
5420,9/1/1998,13.62
5421,8/31/1998,13.29
5422,8/28/1998,13.54
5423,8/27/1998,13.35
5424,8/26/1998,13.67
5425,8/25/1998,13.9
5426,8/24/1998,13.78
5427,8/21/1998,13.44
5428,8/20/1998,13.62
5429,8/19/1998,13.21
5430,8/18/1998,13.13
5431,8/17/1998,13.26
5432,8/14/1998,13.4
5433,8/13/1998,13.44
5434,8/12/1998,12.76
5435,8/11/1998,12.87
5436,8/10/1998,13.11
5437,8/7/1998,13.85
5438,8/6/1998,13.87
5439,8/5/1998,13.8
5440,8/4/1998,13.69
5441,8/3/1998,13.93
5442,7/31/1998,14.27
5443,7/30/1998,14.25
5444,7/29/1998,14.13
5445,7/28/1998,14.2
5446,7/27/1998,14.37
5447,7/24/1998,13.93
5448,7/23/1998,13.97
5449,7/22/1998,14.29
5450,7/21/1998,13.83
5451,7/20/1998,13.44
5452,7/17/1998,14.02
5453,7/16/1998,14.54
5454,7/15/1998,14.9
5455,7/14/1998,14.87
5456,7/13/1998,14.06
5457,7/10/1998,13.96
5458,7/9/1998,14.01
5459,7/8/1998,14.01
5460,7/7/1998,13.83
5461,7/6/1998,13.87
5462,7/2/1998,14.58
5463,7/1/1998,14.47
5464,6/30/1998,14.3
5465,6/29/1998,14.29
5466,6/26/1998,14.21
5467,6/25/1998,13.9
5468,6/24/1998,14.54
5469,6/23/1998,14.65
5470,6/22/1998,13.54
5471,6/19/1998,11.8
5472,6/18/1998,11.8
5473,6/17/1998,12.55
5474,6/16/1998,12.38
5475,6/15/1998,11.69
5476,6/12/1998,12.66
5477,6/11/1998,12.67
5478,6/10/1998,13.54
5479,6/9/1998,13.76
5480,6/8/1998,14.49
5481,6/5/1998,15.13
5482,6/4/1998,15.24
5483,6/3/1998,14.94
5484,6/2/1998,14.81
5485,6/1/1998,14.99
5486,5/29/1998,15.21
5487,5/28/1998,14.88
5488,5/27/1998,14.98
5489,5/26/1998,14.9
5490,5/22/1998,14.81
5491,5/21/1998,14.21
5492,5/20/1998,13.36
5493,5/19/1998,13.01
5494,5/18/1998,14.15
5495,5/15/1998,14.51
5496,5/14/1998,15.15
5497,5/13/1998,15.01
5498,5/12/1998,15.21
5499,5/11/1998,15.26
5500,5/8/1998,15.21
5501,5/7/1998,15.26
5502,5/6/1998,15.45
5503,5/5/1998,15.48
5504,5/4/1998,15.98
5505,5/1/1998,16.25
5506,4/30/1998,15.56
5507,4/29/1998,15.43
5508,4/28/1998,15.9
5509,4/27/1998,15.43
5510,4/24/1998,13.23
5511,4/23/1998,13.09
5512,4/22/1998,15.07
5513,4/21/1998,15.57
5514,4/20/1998,15.52
5515,4/17/1998,15.49
5516,4/16/1998,15.97
5517,4/15/1998,15.64
5518,4/14/1998,15.18
5519,4/13/1998,15.35
5520,4/9/1998,15.61
5521,4/8/1998,15.71
5522,4/7/1998,15.39
5523,4/6/1998,15.48
5524,4/3/1998,16.08
5525,4/2/1998,16.04
5526,4/1/1998,15.69
5527,3/31/1998,15.75
5528,3/30/1998,16.32
5529,3/27/1998,16.84
5530,3/26/1998,16.92
5531,3/25/1998,16.69
5532,3/24/1998,15.52
5533,3/23/1998,16.14
5534,3/20/1998,14.31
5535,3/19/1998,14.43
5536,3/18/1998,14.36
5537,3/17/1998,13.67
5538,3/16/1998,13.41
5539,3/13/1998,14.19
5540,3/12/1998,14.4
5541,3/11/1998,14.3
5542,3/10/1998,14.54
5543,3/9/1998,14.58
5544,3/6/1998,14.9
5545,3/5/1998,15.34
5546,3/4/1998,15.33
5547,3/3/1998,15.28
5548,3/2/1998,15.32
5549,2/27/1998,15.44
5550,2/26/1998,15.41
5551,2/25/1998,15.28
5552,2/24/1998,15.14
5553,2/23/1998,15.23
5554,2/20/1998,16.13
5555,2/19/1998,16.12
5556,2/18/1998,16.24
5557,2/17/1998,15.64
5558,2/13/1998,16.03
5559,2/12/1998,15.97
5560,2/11/1998,16.17
5561,2/10/1998,16.48
5562,2/9/1998,16.59
5563,2/6/1998,16.72
5564,2/5/1998,16.63
5565,2/4/1998,16.42
5566,2/3/1998,16.43
5567,2/2/1998,17.07
5568,1/30/1998,17.21
5569,1/29/1998,17.93
5570,1/28/1998,17.35
5571,1/27/1998,17.06
5572,1/26/1998,16.96
5573,1/23/1998,15.65
5574,1/22/1998,15.93
5575,1/21/1998,16.05
5576,1/20/1998,16.43
5577,1/16/1998,16.48
5578,1/15/1998,16.35
5579,1/14/1998,16.54
5580,1/13/1998,16.44
5581,1/12/1998,16.53
5582,1/9/1998,16.65
5583,1/8/1998,17.01
5584,1/7/1998,16.91
5585,1/6/1998,16.64
5586,1/5/1998,16.95
5587,1/2/1998,17.41
5588,12/31/1997,17.65
5589,12/30/1997,17.6
5590,12/29/1997,17.64
5591,12/26/1997,18.19
5592,12/24/1997,18.36
5593,12/23/1997,18.39
5594,12/22/1997,18.29
5595,12/19/1997,18.46
5596,12/18/1997,18.51
5597,12/17/1997,18.22
5598,12/16/1997,18.19
5599,12/15/1997,18.18
5600,12/12/1997,18.21
5601,12/11/1997,18.18
5602,12/10/1997,18.15
5603,12/9/1997,18.79
5604,12/8/1997,18.86
5605,12/5/1997,18.72
5606,12/4/1997,18.49
5607,12/3/1997,18.81
5608,12/2/1997,18.67
5609,12/1/1997,18.76
5610,11/26/1997,19.13
5611,11/25/1997,19.35
5612,11/24/1997,19.41
5613,11/21/1997,19.76
5614,11/20/1997,19.17
5615,11/19/1997,19.82
5616,11/18/1997,20.01
5617,11/17/1997,20.29
5618,11/14/1997,21.01
5619,11/13/1997,20.76
5620,11/12/1997,20.53
5621,11/11/1997,20.54
5622,11/10/1997,20.46
5623,11/7/1997,20.8
5624,11/6/1997,20.46
5625,11/5/1997,20.44
5626,11/4/1997,20.64
5627,11/3/1997,20.91
5628,10/31/1997,21.1
5629,10/30/1997,21.26
5630,10/29/1997,20.82
5631,10/28/1997,20.4
5632,10/27/1997,21.03
5633,10/24/1997,20.99
5634,10/23/1997,21.18
5635,10/22/1997,21.44
5636,10/21/1997,20.68
5637,10/20/1997,20.69
5638,10/17/1997,21.41
5639,10/16/1997,20.98
5640,10/15/1997,20.65
5641,10/14/1997,20.75
5642,10/13/1997,21.34
5643,10/10/1997,22.01
5644,10/9/1997,22.01
5645,10/8/1997,22.19
5646,10/7/1997,21.88
5647,10/6/1997,21.97
5648,10/3/1997,22.86
5649,10/2/1997,21.82
5650,10/1/1997,21.02
5651,9/30/1997,21.13
5652,9/29/1997,21.29
5653,9/26/1997,20.87
5654,9/25/1997,20.38
5655,9/24/1997,20.03
5656,9/23/1997,19.71
5657,9/22/1997,19.61
5658,9/19/1997,19.37
5659,9/18/1997,19.41
5660,9/17/1997,19.44
5661,9/16/1997,19.67
5662,9/15/1997,19.3
5663,9/12/1997,19.37
5664,9/11/1997,19.41
5665,9/10/1997,19.5
5666,9/9/1997,19.5
5667,9/8/1997,19.43
5668,9/5/1997,19.61
5669,9/4/1997,19.46
5670,9/3/1997,19.65
5671,9/2/1997,19.73
5672,8/29/1997,19.66
5673,8/28/1997,19.59
5674,8/27/1997,19.65
5675,8/26/1997,19.31
5676,8/25/1997,19.29
5677,8/22/1997,19.7
5678,8/21/1997,19.83
5679,8/20/1997,20.07
5680,8/19/1997,20.04
5681,8/18/1997,19.94
5682,8/15/1997,20.08
5683,8/14/1997,20.02
5684,8/13/1997,20.19
5685,8/12/1997,19.91
5686,8/11/1997,19.73
5687,8/8/1997,19.58
5688,8/7/1997,20.09
5689,8/6/1997,20.46
5690,8/5/1997,20.79
5691,8/4/1997,20.81
5692,8/1/1997,20.27
5693,7/31/1997,20.19
5694,7/30/1997,20.43
5695,7/29/1997,20.08
5696,7/28/1997,19.67
5697,7/25/1997,19.71
5698,7/24/1997,19.71
5699,7/23/1997,19.68
5700,7/22/1997,19.25
5701,7/21/1997,19.25
5702,7/18/1997,19.22
5703,7/17/1997,19.92
5704,7/16/1997,19.57
5705,7/15/1997,19.81
5706,7/14/1997,18.92
5707,7/11/1997,19.39
5708,7/10/1997,19.22
5709,7/9/1997,19.4
5710,7/8/1997,19.67
5711,7/7/1997,19.53
5712,7/3/1997,19.48
5713,7/2/1997,20.39
5714,7/1/1997,20.11
5715,6/30/1997,19.82
5716,6/27/1997,19.42
5717,6/26/1997,18.84
5718,6/25/1997,19.12
5719,6/24/1997,18.71
5720,6/23/1997,18.9
5721,6/20/1997,18.6
5722,6/19/1997,18.75
5723,6/18/1997,18.9
5724,6/17/1997,19.3
5725,6/16/1997,19.1
5726,6/13/1997,18.95
5727,6/12/1997,19
5728,6/11/1997,18.75
5729,6/10/1997,18.85
5730,6/9/1997,18.85
5731,6/6/1997,19
5732,6/5/1997,19.8
5733,6/4/1997,20.3
5734,6/3/1997,20.35
5735,6/2/1997,21.15
5736,5/30/1997,21
5737,5/29/1997,21.15
5738,5/28/1997,20.7
5739,5/27/1997,20.75
5740,5/23/1997,21.25
5741,5/22/1997,21.6
5742,5/21/1997,21.6
5743,5/20/1997,21.2
5744,5/19/1997,21.5
5745,5/16/1997,22.1
5746,5/15/1997,21.3
5747,5/14/1997,21.35
5748,5/13/1997,21.1
5749,5/12/1997,21.4
5750,5/9/1997,20.45
5751,5/8/1997,20.35
5752,5/7/1997,19.6
5753,5/6/1997,19.7
5754,5/5/1997,19.6
5755,5/2/1997,19.6
5756,5/1/1997,19.9
5757,4/30/1997,20.2
5758,4/29/1997,20.4
5759,4/28/1997,19.85
5760,4/25/1997,19.8
5761,4/24/1997,19.85
5762,4/23/1997,19.65
5763,4/22/1997,19.6
5764,4/21/1997,20.35
5765,4/18/1997,19.9
5766,4/17/1997,19.5
5767,4/16/1997,19.35
5768,4/15/1997,19.6
5769,4/14/1997,19.9
5770,4/11/1997,19.5
5771,4/10/1997,19.55
5772,4/9/1997,19.25
5773,4/8/1997,19.35
5774,4/7/1997,19.25
5775,4/4/1997,19.15
5776,4/3/1997,19.45
5777,4/2/1997,19.55
5778,4/1/1997,20.3
5779,3/31/1997,20.35
5780,3/27/1997,20.7
5781,3/26/1997,20.65
5782,3/25/1997,20.95
5783,3/24/1997,21
5784,3/21/1997,21.7
5785,3/20/1997,22
5786,3/19/1997,22
5787,3/18/1997,22
5788,3/17/1997,20.9
5789,3/14/1997,21.3
5790,3/13/1997,20.65
5791,3/12/1997,20.6
5792,3/11/1997,20.15
5793,3/10/1997,20.5
5794,3/7/1997,21.35
5795,3/6/1997,21
5796,3/5/1997,20.5
5797,3/4/1997,20.75
5798,3/3/1997,20.25
5799,2/28/1997,20.3
5800,2/27/1997,20.8
5801,2/26/1997,21.1
5802,2/25/1997,20.95
5803,2/24/1997,21
5804,2/21/1997,21.6
5805,2/20/1997,21.95
5806,2/19/1997,22.65
5807,2/18/1997,22.5
5808,2/14/1997,22.4
5809,2/13/1997,22.1
5810,2/12/1997,21.75
5811,2/11/1997,22.35
5812,2/10/1997,22.45
5813,2/7/1997,22.3
5814,2/6/1997,23.05
5815,2/5/1997,23.9
5816,2/4/1997,24
5817,2/3/1997,24.2
5818,1/31/1997,24.15
5819,1/30/1997,24.8
5820,1/29/1997,24.5
5821,1/28/1997,23.9
5822,1/27/1997,23.85
5823,1/24/1997,23.85
5824,1/23/1997,23.85
5825,1/22/1997,24.4
5826,1/21/1997,24.8
5827,1/20/1997,25.1
5828,1/17/1997,25.4
5829,1/16/1997,25.45
5830,1/15/1997,25.95
5831,1/14/1997,25.1
5832,1/13/1997,25.2
5833,1/10/1997,26.15
5834,1/9/1997,26.3
5835,1/8/1997,26.55
5836,1/7/1997,26.25
5837,1/6/1997,26.25
5838,1/3/1997,25.55
5839,1/2/1997,25.55
5840,12/31/1996,25.9
5841,12/30/1996,25.35
5842,12/27/1996,25.2
5843,12/26/1996,25.1
5844,12/24/1996,25.05
5845,12/23/1996,26.4
5846,12/20/1996,26.1
5847,12/19/1996,26.55
5848,12/18/1996,26.05
5849,12/17/1996,25.7
5850,12/16/1996,25.7
5851,12/13/1996,24.45
5852,12/12/1996,23.75
5853,12/11/1996,23.4
5854,12/10/1996,24.25
5855,12/9/1996,25.15
5856,12/6/1996,25.6
5857,12/5/1996,25.6
5858,12/4/1996,25
5859,12/3/1996,24.8
5860,12/2/1996,24.7
5861,11/29/1996,23.7
5862,11/27/1996,23.7
5863,11/26/1996,23.7
5864,11/25/1996,25.75
5865,11/22/1996,24.15
5866,11/21/1996,23.9
5867,11/20/1996,23.75
5868,11/19/1996,24.5
5869,11/18/1996,23.85
5870,11/15/1996,24.15
5871,11/14/1996,24.35
5872,11/13/1996,24.25
5873,11/12/1996,23.4
5874,11/11/1996,23.35
5875,11/8/1996,23.6
5876,11/7/1996,22.8
5877,11/6/1996,22.75
5878,11/5/1996,22.65
5879,11/4/1996,22.8
5880,11/1/1996,23
5881,10/31/1996,23.25
5882,10/30/1996,24.4
5883,10/29/1996,24.15
5884,10/28/1996,24.75
5885,10/25/1996,24.8
5886,10/24/1996,24.55
5887,10/23/1996,24.78
5888,10/22/1996,25.79
5889,10/21/1996,25.85
5890,10/18/1996,25.8
5891,10/17/1996,25.4
5892,10/16/1996,25.1
5893,10/15/1996,25.45
5894,10/14/1996,25.5
5895,10/11/1996,24.65
5896,10/10/1996,24.3
5897,10/9/1996,25
5898,10/8/1996,25.45
5899,10/7/1996,25.25
5900,10/4/1996,24.75
5901,10/3/1996,24.85
5902,10/2/1996,24.05
5903,10/1/1996,24.35
5904,9/30/1996,24.2
5905,9/27/1996,24.6
5906,9/26/1996,24.05
5907,9/25/1996,24.6
5908,9/24/1996,24.55
5909,9/23/1996,23.83
5910,9/20/1996,23.6
5911,9/19/1996,23.45
5912,9/18/1996,23.85
5913,9/17/1996,23.4
5914,9/16/1996,23.3
5915,9/13/1996,24.5
5916,9/12/1996,24.95
5917,9/11/1996,24.75
5918,9/10/1996,24.15
5919,9/9/1996,23.75
5920,9/6/1996,23.85
5921,9/5/1996,23.45
5922,9/4/1996,23.25
5923,9/3/1996,23.35
5924,8/30/1996,22.25
5925,8/29/1996,22.2
5926,8/28/1996,21.75
5927,8/27/1996,21.35
5928,8/26/1996,21.55
5929,8/23/1996,22.23
5930,8/22/1996,22.48
5931,8/21/1996,22.15
5932,8/20/1996,22.53
5933,8/19/1996,23.1
5934,8/16/1996,22.6
5935,8/15/1996,21.95
5936,8/14/1996,22.1
5937,8/13/1996,22.35
5938,8/12/1996,22.25
5939,8/9/1996,21.6
5940,8/8/1996,21.45
5941,8/7/1996,21.35
5942,8/6/1996,21.08
5943,8/5/1996,21.25
5944,8/2/1996,21.35
5945,8/1/1996,20.95
5946,7/31/1996,20.46
5947,7/30/1996,20.28
5948,7/29/1996,20.28
5949,7/26/1996,20.13
5950,7/25/1996,21.05
5951,7/24/1996,20.97
5952,7/23/1996,21.58
5953,7/22/1996,21.05
5954,7/19/1996,20.95
5955,7/18/1996,21.68
5956,7/17/1996,21.65
5957,7/16/1996,22.28
5958,7/15/1996,22.43
5959,7/12/1996,21.9
5960,7/11/1996,21.96
5961,7/10/1996,21.56
5962,7/9/1996,21.52
5963,7/8/1996,21.33
5964,7/5/1996,21.65
5965,7/3/1996,21.38
5966,7/2/1996,21.08
5967,7/1/1996,21.48
5968,6/28/1996,20.92
5969,6/27/1996,20.98
5970,6/26/1996,20.63
5971,6/25/1996,20.13
5972,6/24/1996,20.1
5973,6/21/1996,20.38
5974,6/20/1996,20.68
5975,6/19/1996,20.73
5976,6/18/1996,21.53
5977,6/17/1996,21.43
5978,6/14/1996,20.28
5979,6/13/1996,20.03
5980,6/12/1996,20.13
5981,6/11/1996,20.13
5982,6/10/1996,20.18
5983,6/7/1996,20.28
5984,6/6/1996,20.06
5985,6/5/1996,19.73
5986,6/4/1996,20.28
5987,6/3/1996,19.86
5988,5/31/1996,19.77
5989,5/30/1996,19.95
5990,5/29/1996,20.65
5991,5/28/1996,21.1
5992,5/24/1996,21.58
5993,5/23/1996,22.35
5994,5/22/1996,23.02
5995,5/21/1996,21.95
5996,5/20/1996,22.28
5997,5/17/1996,20.64
5998,5/16/1996,20.79
5999,5/15/1996,21.28
6000,5/14/1996,21.35
6001,5/13/1996,21.23
6002,5/10/1996,21.01
6003,5/9/1996,20.65
6004,5/8/1996,21.13
6005,5/7/1996,21.07
6006,5/6/1996,21.06
6007,5/3/1996,21.19
6008,5/2/1996,20.78
6009,5/1/1996,20.81
6010,4/30/1996,20.95
6011,4/29/1996,22.07
6012,4/26/1996,22.33
6013,4/25/1996,24.35
6014,4/24/1996,24
6015,4/23/1996,24.39
6016,4/22/1996,23.94
6017,4/19/1996,23.96
6018,4/18/1996,23.47
6019,4/17/1996,24.67
6020,4/16/1996,24.48
6021,4/15/1996,25.13
6022,4/12/1996,24.29
6023,4/11/1996,25.15
6024,4/10/1996,24.08
6025,4/9/1996,23.23
6026,4/8/1996,23.01
6027,4/4/1996,22.75
6028,4/3/1996,22.22
6029,4/2/1996,22.68
6030,4/1/1996,22.29
6031,3/29/1996,21.43
6032,3/28/1996,21.45
6033,3/27/1996,21.64
6034,3/26/1996,22.38
6035,3/25/1996,23.23
6036,3/22/1996,22.85
6037,3/21/1996,22.44
6038,3/20/1996,22.74
6039,3/19/1996,24.56
6040,3/18/1996,23.23
6041,3/15/1996,21.99
6042,3/14/1996,21.18
6043,3/13/1996,20.49
6044,3/12/1996,20.42
6045,3/11/1996,19.92
6046,3/8/1996,19.66
6047,3/7/1996,19.87
6048,3/6/1996,20.16
6049,3/5/1996,19.65
6050,3/4/1996,19.24
6051,3/1/1996,19.45
6052,2/29/1996,19.59
6053,2/28/1996,19.3
6054,2/27/1996,19.65
6055,2/26/1996,19.45
6056,2/23/1996,20.97
6057,2/22/1996,22.14
6058,2/21/1996,21.63
6059,2/20/1996,21.07
6060,2/16/1996,19.16
6061,2/15/1996,19.02
6062,2/14/1996,18.86
6063,2/13/1996,18.96
6064,2/12/1996,18.01
6065,2/9/1996,17.83
6066,2/8/1996,17.79
6067,2/7/1996,17.71
6068,2/6/1996,17.74
6069,2/5/1996,17.53
6070,2/2/1996,17.83
6071,2/1/1996,17.63
6072,1/31/1996,17.76
6073,1/30/1996,17.65
6074,1/29/1996,17.33
6075,1/26/1996,17.68
6076,1/25/1996,18.06
6077,1/24/1996,18.95
6078,1/23/1996,18.58
6079,1/22/1996,18.49
6080,1/19/1996,18.94
6081,1/18/1996,19.12
6082,1/17/1996,18.58
6083,1/16/1996,18.12
6084,1/15/1996,18.42
6085,1/12/1996,18.28
6086,1/11/1996,18.87
6087,1/10/1996,19.66
6088,1/9/1996,19.86
6089,1/8/1996,20.5
6090,1/5/1996,20.26
6091,1/4/1996,19.96
6092,1/3/1996,19.9
6093,1/2/1996,19.83
6094,12/29/1995,19.54
6095,12/28/1995,19.47
6096,12/27/1995,19.49
6097,12/26/1995,19.25
6098,12/22/1995,19.12
6099,12/21/1995,18.83
6100,12/20/1995,18.87
6101,12/19/1995,19.05
6102,12/18/1995,19.71
6103,12/15/1995,19.51
6104,12/14/1995,19.14
6105,12/13/1995,19.01
6106,12/12/1995,18.8
6107,12/11/1995,18.62
6108,12/8/1995,18.97
6109,12/7/1995,18.69
6110,12/6/1995,18.76
6111,12/5/1995,18.66
6112,12/4/1995,18.61
6113,12/1/1995,18.43
6114,11/30/1995,18.27
6115,11/29/1995,18.27
6116,11/28/1995,18.28
6117,11/27/1995,18.37
6118,11/22/1995,17.93
6119,11/21/1995,17.89
6120,11/20/1995,18.14
6121,11/17/1995,18.56
6122,11/16/1995,18.16
6123,11/15/1995,17.92
6124,11/14/1995,17.89
6125,11/13/1995,17.78
6126,11/10/1995,17.83
6127,11/9/1995,17.83
6128,11/8/1995,17.82
6129,11/7/1995,17.62
6130,11/6/1995,17.68
6131,11/3/1995,17.93
6132,11/2/1995,17.94
6133,11/1/1995,17.74
6134,10/31/1995,17.67
6135,10/30/1995,17.67
6136,10/27/1995,17.54
6137,10/26/1995,17.61
6138,10/25/1995,17.58
6139,10/24/1995,17.61
6140,10/23/1995,17.48
6141,10/20/1995,17.44
6142,10/19/1995,17.34
6143,10/18/1995,17.57
6144,10/17/1995,17.59
6145,10/16/1995,17.6
6146,10/13/1995,17.38
6147,10/12/1995,17.08
6148,10/11/1995,17.28
6149,10/10/1995,17.29
6150,10/9/1995,17.36
6151,10/6/1995,17.03
6152,10/5/1995,16.86
6153,10/4/1995,17.32
6154,10/3/1995,17.56
6155,10/2/1995,17.67
6156,9/29/1995,17.54
6157,9/28/1995,17.72
6158,9/27/1995,17.64
6159,9/26/1995,17.47
6160,9/25/1995,17.38
6161,9/22/1995,17.27
6162,9/21/1995,17.89
6163,9/20/1995,18.53
6164,9/19/1995,19.01
6165,9/18/1995,18.92
6166,9/15/1995,18.94
6167,9/14/1995,18.87
6168,9/13/1995,18.53
6169,9/12/1995,18.76
6170,9/11/1995,18.49
6171,9/8/1995,18.44
6172,9/7/1995,18.27
6173,9/6/1995,18.27
6174,9/5/1995,18.49
6175,9/1/1995,18.08
6176,8/31/1995,17.89
6177,8/30/1995,17.74
6178,8/29/1995,17.87
6179,8/28/1995,17.84
6180,8/25/1995,19.91
6181,8/24/1995,19.6
6182,8/23/1995,18.79
6183,8/22/1995,18.54
6184,8/21/1995,18.26
6185,8/18/1995,17.87
6186,8/17/1995,17.65
6187,8/16/1995,17.59
6188,8/15/1995,17.4
6189,8/14/1995,17.48
6190,8/11/1995,17.86
6191,8/10/1995,17.91
6192,8/9/1995,17.77
6193,8/8/1995,17.86
6194,8/7/1995,17.65
6195,8/4/1995,17.74
6196,8/3/1995,17.72
6197,8/2/1995,17.95
6198,8/1/1995,17.59
6199,7/31/1995,17.62
6200,7/28/1995,17.43
6201,7/27/1995,17.51
6202,7/26/1995,17.47
6203,7/25/1995,17.45
6204,7/24/1995,17.17
6205,7/21/1995,17.07
6206,7/20/1995,17.03
6207,7/19/1995,17.33
6208,7/18/1995,17.33
6209,7/17/1995,17.28
6210,7/14/1995,17.32
6211,7/13/1995,17.25
6212,7/12/1995,17.49
6213,7/11/1995,17.31
6214,7/10/1995,17.35
6215,7/7/1995,17.14
6216,7/6/1995,17.42
6217,7/5/1995,17.21
6218,7/3/1995,17.33
6219,6/30/1995,17.38
6220,6/29/1995,17.59
6221,6/28/1995,17.98
6222,6/27/1995,17.95
6223,6/26/1995,17.67
6224,6/23/1995,17.81
6225,6/22/1995,17.76
6226,6/21/1995,17.59
6227,6/20/1995,18.01
6228,6/19/1995,18.23
6229,6/16/1995,18.8
6230,6/15/1995,18.9
6231,6/14/1995,19.05
6232,6/13/1995,18.93
6233,6/12/1995,18.87
6234,6/9/1995,18.83
6235,6/8/1995,18.94
6236,6/7/1995,19.08
6237,6/6/1995,19.16
6238,6/5/1995,19.25
6239,6/2/1995,19.14
6240,6/1/1995,18.89
6241,5/31/1995,18.88
6242,5/30/1995,18.78
6243,5/26/1995,18.7
6244,5/25/1995,19.12
6245,5/24/1995,19.34
6246,5/23/1995,19.81
6247,5/22/1995,19.86
6248,5/19/1995,20.06
6249,5/18/1995,19.99
6250,5/17/1995,19.94
6251,5/16/1995,20.01
6252,5/15/1995,19.91
6253,5/12/1995,19.55
6254,5/11/1995,19.4
6255,5/10/1995,19.76
6256,5/9/1995,19.67
6257,5/8/1995,20.32
6258,5/5/1995,20.33
6259,5/4/1995,20.3
6260,5/3/1995,19.88
6261,5/2/1995,20.18
6262,5/1/1995,20.53
6263,4/28/1995,20.36
6264,4/27/1995,20.48
6265,4/26/1995,20.18
6266,4/25/1995,20.31
6267,4/24/1995,20.13
6268,4/21/1995,20.46
6269,4/20/1995,20.52
6270,4/19/1995,20.4
6271,4/18/1995,20.14
6272,4/17/1995,19.8
6273,4/13/1995,19.16
6274,4/12/1995,19.5
6275,4/11/1995,19.84
6276,4/10/1995,19.61
6277,4/7/1995,19.67
6278,4/6/1995,19.74
6279,4/5/1995,19.57
6280,4/4/1995,19.11
6281,4/3/1995,19.05
6282,3/31/1995,19.18
6283,3/30/1995,19.17
6284,3/29/1995,19.21
6285,3/28/1995,18.95
6286,3/27/1995,19.08
6287,3/24/1995,18.68
6288,3/23/1995,18.85
6289,3/22/1995,18.91
6290,3/21/1995,18.44
6291,3/20/1995,18.58
6292,3/17/1995,18.27
6293,3/16/1995,18.18
6294,3/15/1995,18.12
6295,3/14/1995,17.9
6296,3/13/1995,18.19
6297,3/10/1995,17.92
6298,3/9/1995,17.98
6299,3/8/1995,18.3
6300,3/7/1995,18.59
6301,3/6/1995,18.56
6302,3/3/1995,18.63
6303,3/2/1995,18.4
6304,3/1/1995,18.31
6305,2/28/1995,18.52
6306,2/27/1995,18.64
6307,2/24/1995,18.7
6308,2/23/1995,18.59
6309,2/22/1995,18.84
6310,2/21/1995,18.86
6311,2/17/1995,18.94
6312,2/16/1995,18.63
6313,2/15/1995,18.46
6314,2/14/1995,18.44
6315,2/13/1995,18.29
6316,2/10/1995,18.47
6317,2/9/1995,18.28
6318,2/8/1995,18.36
6319,2/7/1995,18.43
6320,2/6/1995,18.58
6321,2/3/1995,18.78
6322,2/2/1995,18.54
6323,2/1/1995,18.48
6324,1/31/1995,18.48
6325,1/30/1995,18.2
6326,1/27/1995,17.95
6327,1/26/1995,18.23
6328,1/25/1995,18.82
6329,1/24/1995,18.53
6330,1/23/1995,18.16
6331,1/20/1995,18.46
6332,1/19/1995,18.7
6333,1/18/1995,18.72
6334,1/17/1995,18.47
6335,1/16/1995,17.89
6336,1/13/1995,17.52
6337,1/12/1995,17.72
6338,1/11/1995,17.7
6339,1/10/1995,17.42
6340,1/9/1995,17.4
6341,1/6/1995,17.69
6342,1/5/1995,17.76
6343,1/4/1995,17.56
6344,1/3/1995,17.45
6345,12/30/1994,17.77
6346,12/29/1994,17.69
6347,12/28/1994,17.74
6348,12/27/1994,17.63
6349,12/23/1994,17.41
6350,12/22/1994,17.15
6351,12/21/1994,17.07
6352,12/20/1994,16.98
6353,12/19/1994,16.91
6354,12/16/1994,16.84
6355,12/15/1994,16.6
6356,12/14/1994,16.96
6357,12/13/1994,16.98
6358,12/12/1994,16.92
6359,12/9/1994,17.12
6360,12/8/1994,17.14
6361,12/7/1994,16.86
6362,12/6/1994,16.93
6363,12/5/1994,16.88
6364,12/2/1994,17
6365,12/1/1994,17.77
6366,11/30/1994,18.06
6367,11/29/1994,17.97
6368,11/28/1994,18.1
6369,11/23/1994,18.05
6370,11/22/1994,17.7
6371,11/21/1994,17.43
6372,11/18/1994,17.47
6373,11/17/1994,17.63
6374,11/16/1994,17.38
6375,11/15/1994,17.58
